Original Filename	Sample Name	Component Name	Mass Info	Area
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	D4-taurine	128.0 / 80.0	75.0125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 87/87	87.0 / 87.0	1295782.12222757
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 88/88	88.0 / 88.0	50931.6892097736
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 89/89	89.0 / 89.0	6952.70901577668
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Lactate 89/89	89.0 / 89.0	845513.225
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Lactate 90/90	90.0 / 90.0	50962.6875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Lactate 91/91	91.0 / 91.0	12130.4347858002
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 233)	A. std 1mm glu 100uM PEP (pyr)	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	taurine	124.0 / 80.0	135.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	D4-taurine	128.0 / 80.0	31686.125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Pyruvate 87/87	87.0 / 87.0	565283.059326079
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Pyruvate 88/88	88.0 / 88.0	20163.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Pyruvate 89/89	89.0 / 89.0	3285.3375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Lactate 89/89	89.0 / 89.0	339895.654848297
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Lactate 90/90	90.0 / 90.0	19316.6654433121
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Lactate 91/91	91.0 / 91.0	5237.88825047337
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 234)	B. std 500uM glu 50uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	taurine	124.0 / 80.0	112.5
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	D4-taurine	128.0 / 80.0	77787.8625000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Pyruvate 87/87	87.0 / 87.0	457634.293323275
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Pyruvate 88/88	88.0 / 88.0	13363.8846182542
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Lactate 89/89	89.0 / 89.0	233806.85
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Lactate 90/90	90.0 / 90.0	13081.675
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Lactate 91/91	91.0 / 91.0	3720.5875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 235)	C. std 250uM glu 25uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	taurine	124.0 / 80.0	255.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	D4-taurine	128.0 / 80.0	111426.9
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Pyruvate 87/87	87.0 / 87.0	237575.702122558
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Pyruvate 88/88	88.0 / 88.0	9248.79823525186
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Lactate 89/89	89.0 / 89.0	137662.5375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Lactate 90/90	90.0 / 90.0	7973.8125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Lactate 91/91	91.0 / 91.0	3133.81702504538
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 236)	D. std 125uM glu 12.5uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	taurine	124.0 / 80.0	60.0250000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	D4-taurine	128.0 / 80.0	159391.45
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 87/87	87.0 / 87.0	137862.502851456
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 88/88	88.0 / 88.0	4820.80029712094
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Lactate 89/89	89.0 / 89.0	67723.475
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Lactate 90/90	90.0 / 90.0	4290.8625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 237)	E. std 62.5uM glu 6.25uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	taurine	124.0 / 80.0	195.0125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	D4-taurine	128.0 / 80.0	198640.8
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 87/87	87.0 / 87.0	59456.8056958571
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 88/88	88.0 / 88.0	2481.37490619743
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Lactate 89/89	89.0 / 89.0	38097.2125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Lactate 90/90	90.0 / 90.0	2785.14146226824
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 238)	F. std 31.25uM glu 3.13uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	taurine	124.0 / 80.0	75.0125000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	D4-taurine	128.0 / 80.0	237343.1625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 87/87	87.0 / 87.0	28200.80972164
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Lactate 89/89	89.0 / 89.0	25399.6125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 239)	G. std 15.63uM glu 1.57uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	taurine	124.0 / 80.0	135
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	D4-taurine	128.0 / 80.0	301947.725
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Pyruvate 87/87	87.0 / 87.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Lactate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 240)	H. std 0	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	taurine	124.0 / 80.0	90.0000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	D4-taurine	128.0 / 80.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 87/87	87.0 / 87.0	1377586.02714184
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 88/88	88.0 / 88.0	48369.8228627433
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 89/89	89.0 / 89.0	5972.49252918788
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Lactate 89/89	89.0 / 89.0	898201.4
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Lactate 90/90	90.0 / 90.0	51068.45
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Lactate 91/91	91.0 / 91.0	11267.2625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 241)	A. std 1mm glu 100uM PEP (pyr)	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	taurine	124.0 / 80.0	105
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	D4-taurine	128.0 / 80.0	23929.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Pyruvate 87/87	87.0 / 87.0	331425.993496001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Pyruvate 88/88	88.0 / 88.0	14663.086718364
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Pyruvate 89/89	89.0 / 89.0	2775.99943826993
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Lactate 89/89	89.0 / 89.0	237576.65
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Lactate 90/90	90.0 / 90.0	12976.7875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Lactate 91/91	91.0 / 91.0	3165.4375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 242)	B. std 500uM glu 50uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	taurine	124.0 / 80.0	210
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	D4-taurine	128.0 / 80.0	79680.4875000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Pyruvate 87/87	87.0 / 87.0	444771.83483468
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Pyruvate 88/88	88.0 / 88.0	15740.9137920432
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Pyruvate 89/89	89.0 / 89.0	3298.68051801531
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Lactate 89/89	89.0 / 89.0	241677.474434519
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Lactate 90/90	90.0 / 90.0	14267.1125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Lactate 91/91	91.0 / 91.0	3950.14121724967
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 243)	C. std 250uM glu 25uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	taurine	124.0 / 80.0	90.0125000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	D4-taurine	128.0 / 80.0	119604.0875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Pyruvate 87/87	87.0 / 87.0	230244.050960295
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Pyruvate 88/88	88.0 / 88.0	10086.2509295681
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Lactate 89/89	89.0 / 89.0	124042.788016494
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Lactate 90/90	90.0 / 90.0	9016.2125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Lactate 91/91	91.0 / 91.0	1005.1375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 244)	D. std 125uM glu 12.5uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	taurine	124.0 / 80.0	105
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	D4-taurine	128.0 / 80.0	162155.478779895
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 87/87	87.0 / 87.0	132408.000863764
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 88/88	88.0 / 88.0	4959.22828073947
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Lactate 89/89	89.0 / 89.0	68457.825
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Lactate 90/90	90.0 / 90.0	4740.9375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 245)	E. std 62.5uM glu 6.25uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	taurine	124.0 / 80.0	135.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	D4-taurine	128.0 / 80.0	213697.496038605
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 87/87	87.0 / 87.0	74617.34281736
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Lactate 89/89	89.0 / 89.0	34910.3625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Lactate 90/90	90.0 / 90.0	4223.3875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 246)	F. std 31.25uM glu 3.13uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	taurine	124.0 / 80.0	150
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	D4-taurine	128.0 / 80.0	246448.6125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 87/87	87.0 / 87.0	27758.4465541118
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Lactate 89/89	89.0 / 89.0	16982.65
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 247)	G. std 15.63uM glu 1.57uM PEP	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	taurine	124.0 / 80.0	75.0124999999998
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	D4-taurine	128.0 / 80.0	348912.8125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Pyruvate 87/87	87.0 / 87.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Lactate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 248)	H. std 0	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 249)	A. [13C-glc] G2.5 0min	taurine	124.0 / 80.0	150.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 249)	A. [13C-glc] G2.5 0min	D4-taurine	128.0 / 80.0	217739.6875
