Original Filename	Sample Name	Glucose Concentrations	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	PEP 167/79	167.0 / 79.0	27727.8665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	PEP 168/79	168.0 / 79.0	12069.334	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	PEP 169/79	169.0 / 79.0	5780.5845	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	PEP 170/79	170.0 / 79.0	128116.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 132/88	132.0 / 88.0	19000.042	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 133/88	133.0 / 88.0	254.0397475	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 133/89	133.0 / 89.0	2824.742	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 134/90	134.0 / 90.0	4363.3495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 134/89	134.0 / 89.0	3079.141	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 135/91	135.0 / 91.0	2054.542	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 135/90	135.0 / 90.0	3339.2505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Aspartate 136/91	136.0 / 91.0	507.1954906	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	3PG 185/79	185.0 / 79.0	770.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	3PG 188/79	188.0 / 79.0	4107.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	2PG 185/79	185.0 / 79.0	13092.441	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	2PG 186/79	186.0 / 79.0	1796.558	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	2PG 187/79	187.0 / 79.0	1155.4665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	2PG 188/79	188.0 / 79.0	33375.425	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Malate 133/115	133.0 / 115.0	336214.192	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Malate 134/116	134.0 / 116.0	31451.325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Malate 135/117	135.0 / 117.0	108863.2835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Malate 136/118	136.0 / 118.0	91151.3015	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Malate 137/119	137.0 / 119.0	15918.575	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/102	146.0 / 102.0	1349062.141	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/102	147.0 / 102.0	39925.2505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/103	147.0 / 103.0	167913.4665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/104	148.0 / 104.0	122212.5675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/103	148.0 / 103.0	620036.1335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/105	149.0 / 105.0	34788.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/104	149.0 / 104.0	89731.8665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/106	150.0 / 106.0	9757.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/105	150.0 / 105.0	131582.9505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/106	151.0 / 106.0	68168.759	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/41	146.0 / 41.0	47047.062	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/41	147.0 / 41.0	3210.042	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/42	147.0 / 42.0	1282.4165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/41	148.0 / 41.0	1155.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/42	148.0 / 42.0	899.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/43	148.0 / 43.0	15405	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/41	149.0 / 41.0	249.3475458	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/43	149.0 / 43.0	2953.817	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/43	150.0 / 43.0	1411.4915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/43	151.0 / 43.0	1157.359	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/128	146.0 / 128.0	3311259.641	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/129	147.0 / 129.0	269586.341	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/130	148.0 / 130.0	829045.9505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/131	149.0 / 131.0	120158.9335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/132	150.0 / 132.0	151995.325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 143)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/133	151.0 / 133.0	70473.1155	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	taurine	124.0 / 80.0	476110.683	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	D4-taurine	128.0 / 80.0	133885.7915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	PEP 167/79	167.0 / 79.0	20926.8005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	PEP 168/79	168.0 / 79.0	14122.5505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	PEP 169/79	169.0 / 79.0	5518.683	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	PEP 170/79	170.0 / 79.0	118358.8165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 132/88	132.0 / 88.0	10908.924	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 133/88	133.0 / 88.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 133/89	133.0 / 89.0	3724.1505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 134/90	134.0 / 90.0	4879.5505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 134/89	134.0 / 89.0	2566.858	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 135/91	135.0 / 91.0	3466.1665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 135/90	135.0 / 90.0	3210.0085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Aspartate 136/91	136.0 / 91.0	1284.342	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	3PG 185/79	185.0 / 79.0	2825.0085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	3PG 188/79	188.0 / 79.0	5776.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	2PG 185/79	185.0 / 79.0	12965.358	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	2PG 186/79	186.0 / 79.0	1157.2255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	2PG 187/79	187.0 / 79.0	1026.2915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	2PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Malate 133/115	133.0 / 115.0	313231.183	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Malate 134/116	134.0 / 116.0	42107.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Malate 135/117	135.0 / 117.0	145703.4125	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Malate 136/118	136.0 / 118.0	135046.5325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Malate 137/119	137.0 / 119.0	29140.258	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 146/102	146.0 / 102.0	1033008.224	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/102	147.0 / 102.0	42234.358	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/103	147.0 / 103.0	174327.3325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/104	148.0 / 104.0	147113.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/103	148.0 / 103.0	644688.6665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/105	149.0 / 105.0	52120.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/104	149.0 / 104.0	146990.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/106	150.0 / 106.0	15661.125	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/105	150.0 / 105.0	220673.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 151/106	151.0 / 106.0	115667.3675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 146/41	146.0 / 41.0	36457.2915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/41	147.0 / 41.0	1540.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/42	147.0 / 42.0	1925.5665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/41	148.0 / 41.0	2054.675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/42	148.0 / 42.0	876.7231252	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/43	148.0 / 43.0	12197.3835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/41	149.0 / 41.0	1012.298669	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/43	149.0 / 43.0	2019.486501	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/42	150.0 / 42.0	385.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/43	150.0 / 43.0	5776.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 151/43	151.0 / 43.0	2310.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 146/128	146.0 / 128.0	2320920.568	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/129	147.0 / 129.0	234672.1085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/130	148.0 / 130.0	738804.1575	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/131	149.0 / 131.0	172797.4425	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/132	150.0 / 132.0	221579.0495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 144)	E. [13C-glc] G9 60min	G9	60min	Glutamate 151/133	151.0 / 133.0	116820.1495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	taurine	124.0 / 80.0	461734.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	D4-taurine	128.0 / 80.0	149547.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	PEP 167/79	167.0 / 79.0	19128.517	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	PEP 168/79	168.0 / 79.0	12067.742	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	PEP 169/79	169.0 / 79.0	6546.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	PEP 170/79	170.0 / 79.0	93712.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 132/88	132.0 / 88.0	11295.6495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 133/88	133.0 / 88.0	512.2495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 133/89	133.0 / 89.0	2054.575	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 134/90	134.0 / 90.0	5520.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 134/89	134.0 / 89.0	5649.7505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 135/91	135.0 / 91.0	5391.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 135/90	135.0 / 90.0	4752.3675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Aspartate 136/91	136.0 / 91.0	1284.375	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	3PG 185/79	185.0 / 79.0	1284.542	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	3PG 188/79	188.0 / 79.0	7960.6505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	2PG 185/79	185.0 / 79.0	8218.634	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	2PG 186/79	186.0 / 79.0	1028.2835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	2PG 187/79	187.0 / 79.0	1028.217	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	2PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Malate 133/115	133.0 / 115.0	289228.041	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Malate 134/116	134.0 / 116.0	53402.825	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Malate 135/117	135.0 / 117.0	151866.842	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Malate 136/118	136.0 / 118.0	136079.0675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Malate 137/119	137.0 / 119.0	51091.658	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 146/102	146.0 / 102.0	912339.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 147/102	147.0 / 102.0	42620.8505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 147/103	147.0 / 103.0	170475.066	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/104	148.0 / 104.0	125035.8505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/103	148.0 / 103.0	574083.958	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/105	149.0 / 105.0	64060.9005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/104	149.0 / 104.0	184215.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 150/106	150.0 / 106.0	18229.442	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 150/105	150.0 / 105.0	280751.041	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 151/106	151.0 / 106.0	158413.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 146/41	146.0 / 41.0	31452.5505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 147/41	147.0 / 41.0	1925.5335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 147/42	147.0 / 42.0	1796.625	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/41	148.0 / 41.0	641.258	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/42	148.0 / 42.0	1026.2915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/43	148.0 / 43.0	11682.7085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/41	149.0 / 41.0	1540.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/42	149.0 / 42.0	371.2104246	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/43	149.0 / 43.0	2552.252208	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 150/42	150.0 / 42.0	129.0085	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 150/43	150.0 / 43.0	6417.958	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 151/43	151.0 / 43.0	4109.3505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 146/128	146.0 / 128.0	1981202.209	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 147/129	147.0 / 129.0	208610.8835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 148/130	148.0 / 130.0	645340.417	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 149/131	149.0 / 131.0	198213.1505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 150/132	150.0 / 132.0	268046.541	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 145)	F. [13C-glc] G9 120min	G9	120min	Glutamate 151/133	151.0 / 133.0	142628.6675	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 146)	G. [13C-glc] G9 240min	G9	240min	taurine	124.0 / 80.0	471106.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 146)	G. [13C-glc] G9 240min	G9	240min	D4-taurine	128.0 / 80.0	127468.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 146)	G. [13C-glc] G9 240min	G9	240min	PEP 167/79	167.0 / 79.0	17457.283	FALSE
